GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P05429	psbB	enables	GO:0016168	chlorophyll binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR017486|InterPro:IPR036001	1111708	InterPro		F
UniProtKB	P05429	psbB	involved_in	GO:0019684	photosynthesis, light reaction	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	1111708	InterPro		P
UniProtKB	P05429	psbB	part_of	GO:0009521	photosystem	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	1111708	InterPro		C
UniProtKB	P05429	psbB	part_of	GO:0009523	photosystem II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	1111708	InterPro		C
UniProtKB	P05429	psbB	involved_in	GO:0009772	photosynthetic electron transport in photosystem II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	1111708	InterPro		P
UniProtKB	P05429	psbB	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	1111708	InterPro		P
UniProtKB	P05429	psbB	involved_in	GO:0009767	photosynthetic electron transport chain	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	1111708	InterPro		P
UniProtKB	P05429	psbB	enables	GO:0045156	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	1111708	InterPro		F
UniProtKB	P05429	psbB	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR017486|InterPro:IPR036001	1111708	InterPro		C
UniProtKB	P05429	psbB	enables	GO:0016168	chlorophyll binding	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0148	1111708	UniProt		F
UniProtKB	P05429	psbB	involved_in	GO:0018298	protein-chromophore linkage	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0157	1111708	UniProt		P
UniProtKB	P05429	psbB	part_of	GO:0009523	photosystem II	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	1111708	UniProt		C
UniProtKB	P05429	psbB	involved_in	GO:0015979	photosynthesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	1111708	UniProt		P
UniProtKB	P05429	psbB	located_in	GO:0009579	thylakoid	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0793	1111708	UniProt		C
