GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O93716	mtrH	enables	GO:0008168	methyltransferase activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	269797	UniProt		F
UniProtKB	O93716	mtrH	involved_in	GO:0032259	methylation	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	269797	UniProt		P
UniProtKB	O93716	mtrH	involved_in	GO:0015948	methanogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0484	269797	UniProt		P
UniProtKB	O93716	mtrH	enables	GO:0016740	transferase activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	269797	UniProt		F
UniProtKB	O93716	mtrH	involved_in	GO:0006730	one-carbon metabolic process	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0554	269797	UniProt		P
UniProtKB	O93716	mtrH	enables	GO:0008168	methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR023467	269797	InterPro		F
UniProtKB	O93716	mtrH	involved_in	GO:0044237	cellular metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011005	269797	InterPro		P
UniProtKB	O93716	mtrH	involved_in	GO:0006730	one-carbon metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR023467	269797	InterPro		P
UniProtKB	O93716	mtrH	enables	GO:0030269	tetrahydromethanopterin S-methyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.86	269797	UniProt		F
UniProtKB	O93716	mtrH	enables	GO:0030269	tetrahydromethanopterin S-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:53492	269797	RHEA		F
UniProtKB	O93716	mtrH	involved_in	GO:0015948	methanogenesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000038407	269797	UniProt		P
UniProtKB	O93716	mtrH	enables	GO:0030269	tetrahydromethanopterin S-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000038407	269797	UniProt		F
UniProtKB	O93716	mtrH	involved_in	GO:0006730	one-carbon metabolic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000038407	269797	UniProt		P
UniProtKB	O93716	mtrH	involved_in	GO:0019386	methanogenesis, from carbon dioxide	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00640	269797	UniProt		P
UniProtKB	P07955	mcrB	involved_in	GO:0015948	methanogenesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003179|InterPro:IPR008924|InterPro:IPR009024|InterPro:IPR015823	269797	InterPro		P
UniProtKB	P07955	mcrB	enables	GO:0050524	coenzyme-B sulfoethylthiotransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003179|InterPro:IPR008924|InterPro:IPR009024|InterPro:IPR015823|InterPro:IPR022679|InterPro:IPR022680	269797	InterPro		F
UniProtKB	P07955	mcrB	located_in	GO:0005737	cytoplasm	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	269797	UniProt		C
UniProtKB	P07955	mcrB	involved_in	GO:0015948	methanogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0484	269797	UniProt		P
UniProtKB	P07955	mcrB	enables	GO:0016740	transferase activity	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	269797	UniProt		F
UniProtKB	P07955	mcrB	enables	GO:0050524	coenzyme-B sulfoethylthiotransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.8.4.1	269797	UniProt		F
UniProtKB	P07955	mcrB	located_in	GO:0005737	cytoplasm	ECO:0000322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	269797	UniProt		C
UniProtKB	P07955	mcrB	enables	GO:0050524	coenzyme-B sulfoethylthiotransferase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:12532	269797	RHEA		F
UniProtKB	P07962	mcrA	involved_in	GO:0015948	methanogenesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003183|InterPro:IPR008924|InterPro:IPR009024|InterPro:IPR009047|InterPro:IPR015811|InterPro:IPR015823|InterPro:IPR016212	269797	InterPro		P
UniProtKB	P07962	mcrA	enables	GO:0050524	coenzyme-B sulfoethylthiotransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003183|InterPro:IPR008924|InterPro:IPR009024|InterPro:IPR009047|InterPro:IPR015811|InterPro:IPR015823|InterPro:IPR016212	269797	InterPro		F
